day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,41,150,24,50,2,12,16,44,0,2,8,14,0,2,2,14,1,0,24,50,2,12,16,44,0,2,-266,0.0,4,6,0,10,0,0,0
1,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,41,0,0,0,0,0,0,0,0,0,2,6,0,6,9,18,0,0,21,46,1,2,13,29,0,1,-766,0.0,14,6,0,20,0,0,0
2,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,70,64,8,24,3,4,4,20,0,1,3,25,1,4,6,28,1,2,23,66,3,4,12,41,0,1,-1027,0.0,19,7,0,26,0,0,0
3,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,61,0,0,0,0,0,0,0,0,0,6,21,0,6,2,24,0,2,14,56,0,0,7,22,0,0,-1372,0.0,27,2,0,29,0,0,0
4,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,40,85,13,30,4,4,10,24,0,0,6,11,0,0,2,18,0,3,21,81,4,4,11,29,0,0,-1753,0.0,13,3,1070,16,0,0,0
5,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,22,0,0,0,0,0,0,0,0,0,1,9,0,3,1,8,0,0,17,54,0,0,9,17,0,0,-400,0.0,8,0,0,8,0,0,0
6,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,22,67,11,31,0,3,2,17,0,3,1,7,0,2,4,7,0,1,24,85,0,3,8,27,0,3,-715,0.0,3,4,521,7,0,0,0
7,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,59,0,0,0,0,0,0,0,0,0,4,17,3,0,2,30,0,3,23,61,0,0,3,21,0,0,-1222,0.0,24,2,0,26,0,0,0
8,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,86,77,6,27,0,6,3,32,0,3,3,37,2,0,9,35,0,0,23,79,0,6,3,36,0,3,-3565,0.0,36,4,1721,40,0,0,0
9,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.802,0.001,0.98,50,65,18,2,8,0,0,2,5,0,1,4,31,0,2,5,21,0,2,17,66,0,0,2,18,0,1,-1622,0.0,32,2,0,34,0,0,0
