day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,70,150,22,71,2,7,8,37,2,1,9,21,0,5,1,30,2,2,22,71,2,7,8,37,2,1,-3061,0.0,61,1,0,62,0,0,0
1,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,59,0,0,0,0,0,0,0,0,0,0,18,0,0,4,34,0,3,20,70,1,7,7,36,0,0,-2861,0.0,57,1,0,58,0,0,0
2,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,100,11,2,3,0,1,1,4,0,0,7,36,0,4,9,37,1,6,22,72,0,8,8,40,0,0,-4711,0.0,94,1,0,95,0,0,0
3,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,67,0,0,0,0,0,0,0,0,0,4,29,0,0,7,26,0,1,22,70,0,7,6,39,0,0,-3172,0.0,63,2,0,65,0,0,0
4,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,54,10,3,3,1,0,2,1,0,0,6,18,0,6,4,15,2,3,25,72,1,7,8,37,0,0,-9581,0.0,53,0,6931,53,0,0,0
5,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,60,119,18,49,1,11,7,33,0,0,3,21,0,9,3,19,0,5,23,55,2,12,10,38,0,0,-2772,0.0,55,2,0,57,0,0,0
6,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,30,0,0,0,0,0,0,0,0,0,2,15,0,0,4,6,0,3,23,55,2,8,10,37,0,0,-1702,0.0,29,0,252,29,0,0,0
7,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,49,24,0,9,0,2,3,10,0,0,5,17,0,7,2,18,0,0,21,61,2,10,12,44,0,0,-2261,0.0,45,1,0,46,0,0,0
8,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,71,0,0,0,0,0,0,0,0,0,3,37,0,5,4,20,0,2,20,59,1,10,12,44,0,0,-3618,0.0,65,1,357,66,0,0,0
9,True,reg_3,request_scratch,cau100_afr0_asi0_3,regional_3,50,150,912,70,0,1,0.01,0.1,0.01,0.99,50,56,12,2,2,0,2,0,6,0,0,0,28,0,4,0,21,0,3,20,59,1,11,10,49,0,0,-8864,0.0,52,0,6264,52,0,0,0
