day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,41,0,0,0,0,0,0,0,0,0,2,6,0,6,9,18,0,0,23,49,2,12,15,44,0,0,-1800,0,36,0,0,36,0,0,0
1,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,70,8,0,2,1,2,0,3,0,0,3,25,1,4,6,28,1,2,23,49,3,14,14,47,0,0,-1900,0,38,0,0,38,0,0,0
2,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,61,0,0,0,0,0,0,0,0,0,6,21,0,6,2,24,0,2,23,49,0,12,14,46,0,0,-3233,0,64,3,0,67,0,0,0
3,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,40,15,4,1,1,1,2,6,0,0,6,11,0,0,2,18,0,3,24,47,1,11,16,51,0,0,-2611,0,52,1,0,53,0,0,0
4,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,22,115,15,47,4,5,11,32,0,1,1,9,0,3,1,8,0,0,19,50,4,8,13,41,0,1,-6910,0,37,0,5060,37,0,0,0
5,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,22,0,0,0,0,0,0,0,0,0,1,7,0,2,4,7,0,1,19,50,4,7,12,41,0,0,-950,0,19,0,0,19,0,0,0
6,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,59,23,3,11,1,0,2,6,0,0,4,17,3,0,2,30,0,3,22,59,5,6,14,44,0,0,-1167,0,21,0,117,21,0,0,0
7,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,86,0,0,0,0,0,0,0,0,0,3,37,2,0,9,35,0,0,21,57,5,6,13,42,0,0,-2650,0,53,0,0,53,0,0,0
8,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,65,16,2,7,0,1,0,3,0,3,4,31,0,2,5,21,0,2,20,62,5,6,13,41,0,3,-4459,0,80,1,448,81,0,0,0
9,True,reg_5,request_scratch,cau100_afr0_asi0_5,regional_5,50,150,912,70,0,1,0.01,0.12875221896216302,0.0016889368950461045,0.5,50,70,101,13,37,0,7,3,38,0,3,6,27,0,9,7,19,2,0,18,55,1,8,5,47,0,3,-9503,0,52,2,6881,54,0,0,0
