day,logged,location,model name,supply scenario,demand scenario,avg daily demand,inventory size,test days,init days,epsilon start,epsilon decay,epsilon min,epsilon current,learning rate,gamma,batch size,num units requested,num supplied products,num supplied O-,num supplied O+,num supplied B-,num supplied B+,num supplied A-,num supplied A+,num supplied AB-,num supplied AB+,num requests O-,num requests O+,num requests B-,num requests B+,num requests A-,num requests A+,num requests AB-,num requests AB+,num O- in inventory,num O+ in inventory,num B- in inventory,num B+ in inventory,num A- in inventory,num A+ in inventory,num AB- in inventory,num AB+ in inventory,reward,day loss,issued but nonexistent,issued but discarded,num outdates,num shortages,num mismatches A,num mismatches B,num mismatches D
0,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,75,150,26,56,5,9,14,38,0,2,6,29,0,0,5,31,3,1,26,56,5,9,14,38,0,2,-2433,0.0,48,3,0,51,0,0,0
1,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,46,0,0,0,0,0,0,0,0,0,2,17,0,11,0,14,2,0,18,51,0,5,14,35,0,0,-1061,0.0,21,1,0,22,0,0,0
2,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,100,52,7,23,0,5,6,10,1,0,11,40,4,5,5,35,0,0,19,73,0,8,6,43,1,0,-3883,0.0,77,3,0,80,0,0,0
3,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,60,0,0,0,0,0,0,0,0,0,4,20,3,4,7,20,0,2,16,69,0,3,0,39,0,0,-2261,0.0,45,1,0,46,0,0,0
4,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,50,38,6,13,0,5,1,12,0,1,2,20,0,3,2,23,0,0,18,77,0,5,1,48,0,1,-5111,0.0,35,0,3361,35,0,0,0
5,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,29,42,0,18,3,2,5,13,0,1,0,11,0,3,0,13,2,0,13,54,3,5,5,35,0,1,-872,0.0,17,2,0,19,0,0,0
6,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,31,11,2,4,0,2,0,3,0,0,4,11,2,0,0,14,0,0,14,55,2,6,0,38,0,0,-2410,0.0,26,0,1110,26,0,0,0
7,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,31,64,9,22,1,6,5,21,0,0,0,7,0,9,0,13,0,2,17,57,1,10,5,49,0,0,-1050,0.0,21,0,0,21,0,0,0
8,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,73,0,0,0,0,0,0,0,0,0,3,28,0,10,2,30,0,0,16,55,0,10,0,48,0,0,-5027,0.0,64,3,1794,67,0,0,0
9,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,77,51,4,19,0,5,4,19,0,0,2,29,0,13,5,23,0,5,15,63,0,12,4,56,0,0,-5173,0.0,59,1,2212,60,0,0,0
10,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,87,0,0,0,0,0,0,0,0,0,9,37,0,4,7,23,0,7,10,45,0,8,0,43,0,0,-3923,0.0,72,1,312,73,0,0,0
11,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,58,59,15,14,1,7,2,19,0,1,8,14,0,4,4,23,0,5,23,54,1,10,2,59,0,1,-4394,0.0,41,1,2333,42,0,0,0
12,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,21,0,0,0,0,0,0,0,0,0,3,6,0,1,0,11,0,0,15,33,0,10,0,38,0,0,-950,0.0,19,0,0,19,0,0,0
13,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,43,56,12,23,0,1,2,16,1,1,7,15,0,1,4,12,2,2,26,56,0,11,2,53,1,1,-3171,0.0,31,2,1599,33,0,0,0
14,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,46,0,0,0,0,0,0,0,0,0,0,18,0,4,3,21,0,0,24,37,0,8,0,35,0,0,-1811,0.0,36,1,0,37,0,0,0
15,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,83,56,9,24,1,4,7,11,0,0,4,24,0,10,9,34,0,2,32,57,1,10,7,43,0,0,-6126,0.0,62,2,3004,64,0,0,0
16,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,85,2,0,0,0,1,0,1,0,0,13,36,5,10,4,17,0,0,21,47,0,6,0,28,0,0,-3561,0.0,71,1,0,72,0,0,0
17,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,63,60,12,20,3,5,2,17,1,0,12,24,0,5,1,21,0,0,32,61,3,10,2,39,1,0,-4062,0.0,42,0,1962,42,0,0,0
18,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,35,0,0,0,0,0,0,0,0,0,3,12,0,1,2,15,0,2,21,44,0,8,0,29,0,0,-1350,0.0,27,0,0,27,0,0,0
19,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,27,56,11,24,2,2,2,13,2,0,4,4,0,2,1,12,0,4,30,66,2,9,2,39,2,0,-1845,0.0,17,2,973,19,0,0,0
20,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,11,0,0,0,0,0,0,0,0,0,1,0,0,4,2,4,0,0,23,44,0,8,0,31,0,0,-522,0.0,10,0,22,10,0,0,0
21,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,55,47,5,15,1,4,4,16,0,2,6,9,0,12,3,21,0,4,27,59,1,11,4,46,0,2,-4356,0.0,36,2,2534,38,0,0,0
22,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,57,20,3,4,1,1,2,9,0,0,11,12,0,6,1,26,1,0,19,43,1,7,2,38,0,0,-1961,0.0,39,1,0,40,0,0,0
23,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,49,41,7,17,1,2,2,11,1,0,6,22,1,4,3,13,0,0,22,59,1,5,2,43,1,0,-3071,0.0,29,2,1599,31,0,0,0
24,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,87,28,2,14,2,3,1,5,0,1,3,25,2,1,7,45,0,4,17,50,2,3,1,41,0,1,-3344,0.0,66,4,0,70,0,0,0
25,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,78,34,8,7,0,4,4,11,0,0,5,30,0,3,1,31,0,8,20,50,0,5,4,49,0,0,-4373,0.0,59,0,1423,59,0,0,0
26,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,35,30,1,12,0,4,0,13,0,0,2,10,0,5,1,17,0,0,17,54,0,4,0,49,0,0,-1844,0.0,28,1,433,29,0,0,0
27,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,15,15,0,7,1,0,1,4,0,2,1,0,3,0,1,10,0,0,15,57,1,2,1,44,0,2,-891,0.0,8,3,458,11,0,0,0
28,True,reg_18,request_scratch,cau100_afr0_asi0_18,regional_18,50,150,912,70,0,1,0.01,0.4,0.001,0.99,50,69,52,10,12,0,2,5,22,0,1,10,14,3,7,9,21,0,5,21,52,0,3,5,55,0,2,-3733,0.0,51,2,1161,53,0,0,0
